id,title
72e59acd270bc9bc46665af5ca556a7b,Animation and effects
0a80182bc468ad6b33fa4ce54e6a5e93,3D animations
538174bad71cf21fc712884f7bf947b0,Custom animations
3a4b5f2f801ada677ac11ce2db032f1c,Autumn
2f65bdf17be2b7a947001357379309f2,Clothing and accessories
4e11c508a36efe8a3d367fca119d308c,Bags and luggage
586f0f8179a64e6b8ef769bbe0111498,Home and garden
d70327a3e69d233888f124446a8b00c1,Health and beauty
b45a082643f89b5819472328c8165007,Food and drinks
9ca91fd2ee5f4b463d11404b9c84803c,Electronics
f48fa4f21f0514f89b7faee92a13f10f,Entertainment and media
5ed43e109a195a556bd731c473b02165,Toys and games
f18d0e38540a9a6eb5efea79a79185ac,Baby products
a99595871c32ce92a0d999ef4d364446,Sports products
0b3cad6c322744d3c4c2f829fd76f46e,Pet products
fd87f5969ecaa22eaca667dd742f916d,Furniture
c6762c5ce2bcb87456a6886071fb868c,Business and office
3ca14c518d1bf901acc339e7c9cd6d7f,Hardware
6103120d1f0297588b95b9ed16b90863,Automotive
e9bbbf57c6b87e1a3dc916e99abc82ed,Mature products
fb2a54d637484c4ca8adb2343237b89f,Australia
6cd0c266688a7a579874167d67c74a66,Austria
8a7d7ba288ca0f0ea1ecf975b026e8e1,China
e165d4f2174b66a7d1a95cb204d296eb,France
28ef36b35ae8cb1f542578f03408b512,Germany
ca35b86f97cb7ab1570ed3ac601ed5a5,Hong Kong SAR
a66f852274a441f4f9676b070c0c64db,Ireland
3f8454b7f2c12cebb1622b6b0dfd1021,Israel
bab4ac375adad13f5693f24fceab7903,Italy
482afeb462daaebce1b4681e1f06b3c7,Malaysia
ea14e587f5a8de7bf3975099762ce583,New Zealand
e6e6854f6b71f43039d3994aca352307,Norway
c894df42aa06fcb0e8e3ff55b71b33fd,Philippines
ae0eea6eb6d63f98da42de867c47a0f8,Portugal
5318efec44d163ddaa345bfa15279413,Saudi Arabia
3c6cfbc2415aad893733819108cf892c,South Korea
1747d4b2dd4bcd666e2df31563d22dbe,Spain
88e52ee42fd090896f69d0d71e339d94,Sweden
0d9c575f4f0260fe0274b318cd6a9e34,Switzerland
31779ba135934ed036644deb47eb1e54,Taiwan
8689391a8b93cd2d55ccf3f436eef4e2,Thailand
8882cbb50c4172662cc0d08a89a4ff29,United Arab Emirates
152649df347ee2891a9eacc883e07d17,United States
5f8f9e33bb5e13848af2622b66b2308c,Vietnam
6f0dd031a1704974ba78418bb2081c15,Activity tracking
9b2420fd216353a3e7a16c041a0b3178,Event tracking
34bbf6548051c848088785cb2aee9d01,Page views
eb5310ecb3b4ccca86706520fefac1c4,Lifetime value (LTV)
8affebc244e56e4a18918d865a3e5f66,Cohort analysis
e95979085cff002595dc569b10f183fe,Marketing attribution
884fb85ba178b92dc48725c0cd97f4e1,Profit insights
6297fa084038fb75eca3e1f2bd252330,Purchase tracking
a86525c16e450e02f057023b7942dd0a,UTM tracking
16a56563f74f22058f280a8a3c448b8b,Abandoned carts
50b15953707d65b3a1b935719a3f9ca1,Pixel tracking
0421ee4fa842b82970d5301fead5ce73,Custom dashboard
19884a9b6a4f9a8344699c1e63c7ab14,Multi-store reports
ddab2370fbb8eaff03eadc88df94ba77,Custom reports
5c3ae7ab3fe536d912b604a7f0203528,Report scheduling
45b1a56fea026f791a37724f41ce875c,Cutoff times
c82454d4aa97b2abe3f0ec8de1e60b22,Preparation times
40f9c792412738fedfac2322844ebd49,Curbside
fa21fe6307725ff3405c062b3cd43ddc,In-store
fc770b0b1ffe32ea3ba8d01c74376b46,Percentage discounts
580723f4c9579238a0d822d97447acf8,Fixed discounts
1de74725cc81017af6348f887b473ca5,Custom pricing
dd8c414c27434fac71b9e242a3e625d2,Auto-repricing
72923ba4176f6b83e889d177c7382878,Scheduling
aff0f2c5169f8f76a44cfef84b846611,Product bundles
81ec73f5e7c5d541c3a644a01d615c73,Upsell bundles
e81b5c285a01f22ff02fe40ca04e0a44,Cross-sell bundles
8eccca6f890601e8fe1b4d09ef656273,Related products
9fbe264a962b3bfa8834ed9bf4a16e33,Flat discounts
40044e5f504a3c6d70216b8618d6b6c9,Redemption page
2d5d14f95af035cbd8437948de61f94c,Subscriptions
effd19bec2c013aca8af93b3c8d7224e,Stamp or punch cards
b4e6d54e333042b19efe280d940dddc2,Gifts
9e4b5233e5b3563b35909908f8318a68,Free products
2fbf858aea528e022a745cebee4978b1,Commission
0a0de35cfd4df3759cc8ef4a56b8e500,Early access
94ba1da5d675799acc9bb55c1cfd6718,Exclusive access
7944e3c7f596b397946c3699bc0a3f92,Membership perks
16908b0605f2645dfcb4c3a8d248cef3,Events
10cd395cf71c18328c863c08e78f3fd0,Services
ab2776558854fa3c4da9f2354b04716d,Variant bundles
0970fac1bd5524636c94a0a297428c36,Tiered pricing
fd5513eba7842b1314f1b739c590759e,Quantity breaks
84d5eaf713c96eecb3d2c4a83e64dc9a,Payments
e5024411ab002c73a54df3a97f8150d3,Gift card abuse
19797a8b3f502c829289e595ea7a2683,Navigation and menus
0a6d6fd887b1ca9fad606b1d1e5372a2,Mobile menu
aa6fb71b35756f1b5317fa476b911c71,Story style
bcd19f874f0e214d01456f7109e2c381,Badges and labels
f41590ae76e079d07a3b17da5561c253,Image size
0ee5dd224581de82e30f51f369fa80b7,Badges and icons
8b9035807842a4e4dbe009f3f1478127,Custom
840bb7bb534cd9ad88e1705909bbad2d,Product features
ff7c392e6c4e64324842a0dd7c5a6c8c,Sale banners
2cc6b3e6c0d251abbe0b098b15038bb9,Borders
f7bd60b75b29d79b660a2859395c1a24,Size
7e7edd1ed665c87ef8e83529841fe287,Manual position
7bb105ad41ce9415f9c150524433996f,Collection pages
251d164643533a527361dbe1a7b9235d,Footer
099fb995346f31c749f6e40db0f395e3,Header
ba3988db0a3167093b1f74e8ae4a8e83,Homepage
a37a925c183b05ada35cecdc951986b0,Product pages
1b62c12064a0f5ce013f23bb6f87a773,Autoplay
3b304712153340e5777e7d6307f4f724,Interactive video
0e08bf01b8db0bcb1c9dc5d7e2f83d70,Video import
781ab9ee498ca43c621babf98be52324,Video background
3be346aa9b9ae26f7f413bd23af4a140,Video player
5b694e0a4dfe6a31ff6d4b5ae40f6433,Reels
4fd75f87e69448aa87029f924655773f,Shoppable feeds
88f6ce0e78277add278613de508fec04,Engagement tracking
bcb117970a418aa775311ca02909092e,Product warnings
77a8d71de212e28d076adab8263413af,Terms and conditions
223e096db6189b7c0682cbca5d672d3c,Policy management
687efe33f2b9aa7c6076cf75c1df808f,Pricing - Other
526274f1c363017380c1c4d247e6ae05,Order lookup page
23548924e20199efc2d275fc0c730715,Custom tracking link
18bba49526b1210d7957e3bcf0e093af,Translation
5986810947fd9edd8d11a6cd3ba9d019,Estimated delivery date
7054b12370d569788454dfee27822515,Order export
7253488fe4229f16babf8e708e473ae1,Multi-carrier
8a5da52ed126447d359e70c05721a8aa,API
954a3a06c48a03a5443ec8a070161d45,Carrier masking
331ba84d1b767985a7dce852cddb617a,Real-time notifications
97ff895e72d7b3d148cdcc1d0205da6a,Shipping insurance
0efe95f3e8ad32990c4ca86c45e55e51,Security - Other
8dec6ef8b3dc035e0084c3970eb50905,Fixed bundles
6855802267b79e1424a73f24fc958d8c,Physical products
3738e3ac21cd76026c9e33f886145b6f,Fixed pricing
868da58edadbc602958b469e43796c62,Volume discounts
e16a90abf242cd5efd32b728e71bc524,Cart discounts
2c8ba15943a156e76c46453187075cda,Checkout discounts
62c9243b9ae0b5159057660c68a7d515,Limited time offers
a57da4024d4e1493e15a029381354328,Targeting
7083a19806d3d0e94bb134eb9cec3403,Tagging
ddb6b110c7e0a5dee5c3506cbe27b96f,Dynamic pricing
61fdc5eb8ccb102c6ebd950b89a91938,Loyalty analysis
1f87b2ee3a14e5b0f1a285dc30507e3b,Checkout analytics
46d8530d836240e678d252a4efdbdcb9,ROAS
c5409784d9781f9e154013effa3b4629,Funnel analysis
f37bd2f66651e7d46f6d38440f2bc5dd,Notifications
38928c7cf10fcf2455d4e1b30381e11e,Private labels
29d337dd3357598d5b6f7458ce05d010,Mockup generator
11c7ae91e0856f738f91a3f9c95861f8,Pricing rules
7a401d5f93f4131d39e6c14910e81d2f,AI-powered rules
4f078fd1d49ac0f3649e2f85def1ca1f,Price tracking
c2aadac2ca30ca8aadfbe331ae180d28,Canada
3c78b35502b2693fefdfc51cba3a53a5,Manual
bccd1749fc2f1ef02fdc62280cd40df0,Announcements
8d5f2afe7f6e5fc1eb198b661de0d52f,Custom style
a1660eab00db5f37ea6487d65b068a40,Shipping method rules
13f5e57396a11a547b31ea0b494e8e2a,Payment method rules
6b6db8462e693e1765e66b4580daaf42,Checkout - Other
2220f810f12333885ae07a31cd1ef281,Mobile app builder
137d81930b89dab1abf004c7e5b8b997,App design
73469bef95dee724dbd5e4da1802c1b0,Real-time preview
3f1d258f31b074610eacc59416cdc2b8,Personalized
ae2d0f5df9031b069f22d86387954f7f,Rich media
7a09bd17e10bb19bfe51e87b74caa0ed,GDPR compliance
a9bb50547acd911a486278929413c569,Taxes
40430f82a1c45fc6306fb212acaf1d54,Liability calculation
ee0de559f31341d965bff3561a99f694,Threshold tracking
4abe974b93b44dee4810a7913b2650d8,VAT invoices
c8495ac0e07a970224cf739804015299,Tax rates
80f4e239c315591954603a506ccbd5ed,Exemption managment
5e7d1ff29eb2f335d0a21f6964478864,Rate management
0cd4a9fd2dd1ea00ac98edcd25f32679,Tax registration
bb3f93ef2a441abb48ac7a3520b6004c,IOSS and OSS (EU)
76e70fe902425ad99fbbbd734d9526be,EU (VAT)
8ccf4374d83cd61389c16826a920a358,Compliance reporting
33c3ca798ccfcfc18a342a6d6ea71b10,Local tax returns
71bee43a7a930f904d6194833b9619c9,Countries
06b5beefc3dc34a9c3cc9d5f84585461,Label customization
2deb000b57bfac9d72c14d4ed967b572,Ads
c904426c3a442cbfc7caef597cf4a177,Ad spend
121cb6c44c7a64740c6cd3c9ec6df083,Engagement metrics
8932a0eff965cc283d370240d2b7baef,ROI analysis
1a6b27ace85a7434db0af9b4549dc032,Cost per acquisition
cf3c943f5a42b9c3c15c12e95e0cf0dc,Impression counts
228ad9be0761a689127bd524fa63cd70,UTM attribution
ed04d10eb2d7aa1d3ea5643fb4a7b241,Traffic source
3a7d4d91a45ffec9c395cfcda076760d,Images and media - Other
a434f46aa79bfef92ecf227e9ee704a1,Automated
8c0981b325456c8023a01639bbcb9f67,Pin products
012a1df99ec6359197f8448947586beb,Push down
2bc960e8949dd6341041fc8e1bd68d38,Hide products
1a8db6803e8d1d917035fe96e86c0de4,Real-time updates
1f982d988d45344bf00cd08220780a1e,Segments
807e10dbd987806bacaac81b382aa2a8,Page builder
4edfc924721abb774d5447bade86ea5d,Mexico
ae06a7916eca000de400e9320a539574,Wholesale
f1349437dcbbe54d917cee425162ef43,Pre-orders
413e56597e71a9d1f00aa0441ab79230,Bulk processing
4fb784984b0137e6591e80a2bc7158e1,Order status
9e321239c860ecaafc653655287fef72,Inventory status
b1045e9c08008957a11684b8e01bc01f,Product commission
d4424d1183cb8e31f03a4d34062edc16,Custom links and discounts
b324025a6d3c316fdd282d5c80c3cc82,Notifications - Other
4616f1bfdac405daf703ae746291cd80,Digital products
7973ec5e66a45146a84aa2e5b7190bee,Recent purchases
b01f62a98fcf40638c479ac55ce1ac5e,Heatmaps
f2613ee5e6671fc93ff41adcf6fefc2b,Animations
3bf13957510875ce75e249e2e10ad00f,Styling
ee6066abce03009485e1f5360a6485cf,Embedded forms
8066d6db65a7e4f8df5decd21d04cf77,Customer satisfaction
8e391d60d0f67db0c23f40d89650b879,Market research
59d9f0ec312f734b99db061ab6c94a30,Net Promoter Score (NPS)
43880ae961c761b029edbdabed60bc2f,Product feedback
1b4cf5acec788e6b91aa320d73a5bed2,Post-purchase
ed90ee36016a83147f35d798139d6f2f,Attribution
c3e17d504c6416c89582311ae3d5a359,Customer segments
14b2708e57989680c132ad37423019ae,Visitor IP
4e67e49b900f986853b0f41237928ed4,Custom styles
39abdc6aec0e0ee86377d2e3a4bb18eb,Multi-page
d59b4685f3c624a6cfa3e1c267d2a4e6,Address validation
17b81716183a588b0f86527a28f44970,Barcode scanning
aac5613e63a69cff4ba4b97ebc29a1cc,ZIP/post code
fdd3f0e0e693deb06c064369900e3042,Multi-zone
991ca1b85e2fb5d0f1e386da6000a352,Bulk discounts
9c514e654794791493a9df6b627edc1b,Testimonials
83b87a4abf72d8e25a9a5fe0b636b755,Gift wrap and messages
9637edea756c3560fbeb82c4d1422dda,Social links
6647a8be86ead7edc967096db31ce7a6,Warranties
eaa41eb977174766f0f74ac97689b464,Shipping protection
9d96e4f38e931d7c09f0475ea0a78557,Free gift
12dd437801b90a91a7281aa5d45e2ca6,Subscription upgrade
017b7b4cf70faf567af003f4f9f92455,Priority processing
ea919e0f5fc9fa4e35ee2caaf71d7641,Device-specific
b8077d6916b7e2557bde38f171e07c35,Custom pages
01b194f8b1b942c0e9911e230c85413e,Cart page
de2830eb998a2537eedd646c3b6672d9,Cart pages
6a7f245843454cf4f28ad7c5e2572aa2,Elements
e728073409a09db15f3b1344bca4ad57,Custom code
da75cd652254fce37e953d7f261f132d,FAQ
eccb90d293fdd2f28d0b08de9e035717,Sticky cart
c93517ac95389eaa0b6a480390f51dd4,Shipping bar
2a0f14ed9748bdd03d2f9ea2132b9507,One-click upsell
9e09f87be3b22c2863810ee2a9e72490,Marketplaces
a5ca0b5894324f8bb54bb9fffad29d1e,Audio
0dfcce752715c464ccdae8b2acc9e348,Courses
2d001c0d5788f276107442eb62e0819e,Digital art
164c57815c8c89c9c9d8ba89104082d6,Ebooks
9cfa7aefcc61936b70aaec6729329eda,Games
8fa5166b3faed1714d0938ed373a0c9b,PDFs
f9fa10ba956cacf91d7878861139efb9,Software
f033bf726660909ea186a869b511dd18,Email delivery
2da68996f7f7d6aa66f13674a93c782f,Bulk uploads
6acd743d7d2fb9d4723692b45294b659,Thank you page
4595e6e91e9521a11f23ec2187de43c2,Download limits
abb0256a318439745ab0b343d64b9ba0,Streaming
5da01456f943900ee4d76d9683c9d6ab,Unlimited downloads
8ebfe0c5031cfa1d3bcca5be2116e5fe,License key
b3230f212f048d3087bf992923735b84,Watermarks
81a2de3e3c3413187d3620eb39f04114,Digital goods and services - Other
34d955a0df5f7af9c9b4e4dccb3c3564,States
a66b311547bf3da88f01139271d5bb50,Cities
2241bbfb8e26f6de627e38a1bbcdc9a9,Bots
59f9536b0aa21a81c28d128d9f5095fc,IP addresses
607800ffde72cdd81a9ccee8dcd13b70,VPNs
e2a6fe7fe7e3bc554e51dce24e3945ee,Proxies
d9a726e6080480da3347b7ec40738d38,Whitelist
c4f4822bbc73295d65b9ef26a469039d,Order form
7b9abde8ff2dded24577c48fde5f5685,Product visibility
4d6f33b5867e8e8355a647d5c31a2e2c,3D/AR/VR
ea8a56220eedca25d44ec409a44dc338,3D models
71ff3e70a726b2b8b69eb9ad8873417e,360 views
3f07c0296b6963d432e81b69abc59f8a,Augmented reality
4495e00315fd2c160e9a62918d6df261,Embedded viewer
a88746415793af725c3bfe75fe18bc51,Live previews
1d0dfab568dccff56b5703067c1149eb,Product configurator
8561496d3383ce56894afb78458502dc,Custom products
c5e62798e528da9080811018cbb27cd3,Textures
445e3cd1032b85fa7ad15d00e56c3d43,Hashtags
ff4a3a27b91245fe1873f0298ce71791,Liked products
05c2a4fc3f091901583ba6065bf3acd0,Custom layouts
71adef4d1beb05ae2cfa67013ee33e16,Image gallery
06d3aecc98edbb4cb9566d03d551bbb6,Carousel
141244643f7ac843aa9a098a826ee282,Collage
8ecd03a2c51b60a4b6ba6cb14e2c44a2,Shop the look
5031056d6ed6c5d836d226a98f306d36,Lightbox
3f6d9d79e59892580122e0a8bb008c24,Masonry
ff4a008470319a22d9cf3d14af485977,Grid
f1965a857bc285d26fe22023aa5ab50d,Row
10bf08f0bbd6689475be65b4ae441bd9,Slider
421b47ffd946ca083b65cd668c6b17e6,Video
6b4aeece714abf706fa5b974cc5a9a41,Captions
192804542a0a3d7e4f4b2738986b0e73,Image zoom
17a8a0361cf8475e73f0709ae09043f5,Hover effects
718138c57e582b9bbdc532f38b9813e5,Shoppable tags
07b9da50c398df6ca82ac010d7efce65,Content scheduling
217feae2b5eb6319070a45acae29a384,Design tools
0bc35abe076b556b0a11fec747bc47cb,All-over-print
756cd5d310fee7493902ed7e1fd40c92,Global fulfillment
6d02452524576a402bc6f6a564d96d5e,Multi-shipping
d8b7bf495931c0d3595d39b3ffd2badb,Inclusive pricing
6da8c9e2732fa8d24c7da01bbacdd3de,FAQs
3a4d9ee2ee6a3ab742038933e5648473,About us pages
33ffb67d59b18656da101745f19631b1,Email campaigns
509f8c419805dc16e7bd457e29155ef3,Newsletters
bb26941a5a62380c637b4b5ee63c1b62,Rewards
b7c73fdd6d0b6e6c84539906506349fd,Upsell emails
16b4a3eb369f6129f9859492dc858e68,Cross-sell emails
f1206181cc8e9e72a8fd8c830c0c87e3,Exit intent
876e85ed3e99f800961b4e1c0e4c96f3,Welcome emails
7fbbd4b1f4f637b458c6baddd5f05f5b,Follow-up emails
1a9ce5136ebfdff495704dfa0e713ab3,Win-back emails
7c8cb207adc8a7ddfcdd000b1196e730,Drip campaigns
86fc480d0f9481d7d068e259031b314a,Email domains
7fe157a9e6d2d67410626a5d12b9aa1c,Triggers and rules
3338b93611000c12bea41bcd7e9ad8c1,Retail
5dac94ca66357ecd380f91050b01449e,Onboarding
f090e0dbb7340014007cba8deb225486,Self-service portal
3d18b53b5ecd1faf2f79aaa5bebea600,Time tracking
f98107e8236923961a3313278dd81d60,Clock in and out
42be7b44a3cf0c02693222d6865d222a,HR tools
faa3a862693048437c34819ba5ff4f7c,Labor costs
96d0205a001056dea02f06b11533f4aa,Payroll
96651063c0f49b7eabe021a8e21326cb,Remote access
bfbb44741dcc4fd37363dd712d79067d,Task assignment
71b53831e12f0692d1adeecbdd08e358,Team communication
a7a155e3d6d4ddff1c9c79dd5be70bf1,Time off requests
092b0f31d30f424ec2c7c59c968ca6d4,Staff permissions
35337f1232b9b5c92996e059174ef735,APIs
d38fb713698fbb76f7979bbf3fbed060,Multi-store
0da70caae9307d2ab93ba22dcae8e03d,BOGO
708943794c35c4dcff75022da82696b8,Wholesale pricing
3eca23c4347d72dbd3d0f6271f45c313,Countdown timers
4aadf562b67ff1f67883a9fdc3c71dff,Upsell discounts
68b48d6f32f37449785c1026f0954854,Cross-sell discounts
c6d9553f690344084dcd1f7ec93e5ab5,Custom discounts
eb0454cc7c4e75fbcd7f68e55fbe4393,Custom fonts
b7da5f533099b2e458e7c596e8084102,Colors and fonts
56d557905a5ae2e9df8591f7d07470bf,Custom position
facfdaec4298a029c633baba452b268e,Sticky banner
2ae417e1074d1eee4935f77e06b66280,Landing page
9c9d00795a205fe4c4d426c5233d30a8,Recurring
638a6d925c422c868b28b9562498ea1d,Scheduled
867a70030098080d09fcb2dd4d1a9adc,Date range
90d79e993557e69b472771c857a64070,Event-based
f6755a4fc81fef6ed11698b9142ecb3e,Fixed end date
3d004881a3f246c4879ebd2ac8713c26,Fixed minute
7711207e12d9d77d7d1f09d8c2ff1772,One-time
8ca27f1818e5a8a66a22fa6549231f5b,Timed session
0caa9a5e3ff7a046d46a5e1f436b1d2e,Daily deals
796a39fdf56e4d97d6e8f6e0a82aa685,Flash sale
ea349568f4472f1f63aa3ed9ec7099d7,Time-limited promotion
c2aca4338baa0270267d8bf0279310f2,Expiration date
c5f43f348134ca30710621b187e072ef,Special event
6b8d16dd954d53f332d0731813649544,Product launch
6abd5d6b4eab0b8711ed45dcc76332a2,Store launch
501b9cf223345b997a239c40bb550665,Flat fee
4b5b831f0a10fcf0c576a2ab634d861d,Tax number validation
fdcb40b9e182cd80c899f13e45529aa6,India (GST)
63b7733a1a1934ec80dea56ff60bb46b,"Canada (HST, PST, GST)"
8d337d572dc332369cf752aaddf73d49,US (Sales tax)
e4b27006f0d503c5266d115be667b589,Web push
db171af0685d8a204ab2b549734e70c5,Cart recovery
399549216a2c5c28e1463ea4b0089200,Back in stock
ef93ea40a9df635129a3b3e2b1d2511c,Custom events
c0b71ad42b887f3ac7e563c2f3cf43f4,Flash sales
e93e32239ecd84ca1b85f8b2dbbd8ebb,Product announcements
c288842a359c3f32514f07b274d85a92,Retargeting
3e3e07e4e25194e86740b9233cba9ea1,Auto-notifications
e80abe496cfbc8ec39b326db8f316fc9,Manage preferences
8187945d4e9f25aa2f3f51f25b89e79d,Subscriber list
bf4eb826a214dc935177144ab6202809,Opt-in
13a3de50060da892f87f7ffe7eab6077,Personalized campaigns
107489623d31197330592f3e1d746779,Web push notifications
11f05500146b0335327cda0de4d9febe,Opt-in pop-ups
ecf0a18e4a99f063fd048887bcf2d697,Automated workflows
05c354042df5e8899831ce330f59d313,Custom discount codes
50abf9b68b725787fa55b06dbe087e92,Triggers
cd0ed47d0493cdc357edcfedbb852125,Targeting rules
8cf30b9a01ba098c79f104ce133e1994,Bulk printing
8a423a9814fdfbdabfcce670b9881822,Multi-origin
9a8aa837a77b5b4b0aa918a11a70ca64,Cookie consent
2530a180926bbe311ec045a36232fc05,SKU and barcodes
d57ac45256849d9b13e2422d91580fb9,Tags
775415d989c8eede7f51be830ca537a3,Bulk deletion
3f21dd8a9e5737ef293b46141f6f5e7a,CSV import and export
bc36c0fe6bd912c1bc4fc2dd22fe35cd,Localized feeds
618189e646fbe08b0ed0e0b982ef3a6c,Store updates
a952d0447e95cfd17a46acb658c8a4d8,Target-specific feeds
f53dfb8d17f902ac6c62e30a1823ad9a,Performance monitoring
5bdf74912a51c34815f11e9a3d20b609,Encryption
82390d936732c2dd631811213bbc1caf,Blocklists
8ba98ff415d8183d1222a7bb55463690,Bot detection
3df36c2730cd31b26c548969748ff683,Visitor analytics
2ca156c174266b69ed8b06ef0337fa71,Stock replenishment
08061e91a1f0e004c4358012487c089c,Cash on delivery (COD)
a3c8d64f267874df99e1a76ff9ef23b4,Fraud prevention
ab493470e0b611e6ef4471aed236cca0,One-time password (OTP)
be88fd5b66f998680308bcdc4a96e2ed,Phone confirmation
2f06addf57971ca9f08e1aa5d6d89557,SMS confirmation
1bd0a9219c8331bf2e848e4073a5172d,Product comparison
f9acaf912b63febf0bcf7a9e4d298e9f,Comparison table
73fa01094ea6c89f1f8efbeb57037499,Belgium
6e5fa4d9c48ca921c0a2ce1e64c9ae6f,Brazil
6f08c5ddcdd0be06d83aa3e0e3d5a09e,Poland
618607277b07eb563dca5155141f5956,Custom templates
404e218d27fee49e22248925f3eecd06,Bags
5bf0648c9bee483279fb242faf5b7477,Blankets
2fcbff5f9416f04eb81b1b8faa01eeee,Apparel
8cbdc8b7506e0eaeb9025fd0150972cf,Embroidery
f4efffe441219c8e6e7c2980a2b94160,Hats
1d5380a0f53d4dc83120fee3f1ae15f3,Drinkware
71d398073737754f04e8e17053296d51,Holiday gifts
53737befe43aed975802de4629f7107e,Home decor
feb633e767888937665fd19e37c60c5a,Laser crafts
449de323485c7ad045f6af2e284cd81b,Jewelry
f6ba901c5019ebe39975adc2eb223bef,Eco-friendly
92247aa9766c9c6deebb28f078f75b83,Organic
0d0f1e8bdcab6977a3f19d05b12cdb22,Inventory tracking
841fead1e043e29b0f01e8436e5c05be,Auto-restock
36ecf88b510fd24c7de0eabb7dae1b98,Inventory planning
ba0a2348607d05fecb1b52c37f41a650,Auto processing
12a80841b0e3a7a463a40a8f0afc03ff,Replenishment reminders
e74b3dd7f04dc77428e21b966cc508e5,Out of stock notifications
d985c03594f5f476782b0eb66d7458cd,Insights
6651908b7607ba232b3a94e9d6bedab4,Automated alerts
035c6301d3550fceaaf10f1d76bd7fa0,"Buy more,  save more"
9f3f2cffaa24c2c510edca3cc3615c2a,Free gifts
99b0e21412a32d7ced1a18f59eb04df9,Hide express checkout
c7f1665c1ae5c2a565f31c8949910918,Skip to checkout
0cfd653d5d3e1e9fdbb644523d77971d,Notification
5a4f2c331ae2932776e4a83a0218cb30,Personalized recommendations
f12c2903efaf4e9299e311bf6c5e21d5,Campaign targeting
8dedeca281a858677230a9750e3b1949,Behavior targeting
b140af3d7bfd40d88d0661a887aaba80,Behavior
1d5acd916310625c1cc577c786a7cc4b,Automated campaigns
14046612fc1b1663c1fc747c15497e62,Attribute filtering
64f11d2ba9d01e56b2d528c150d9922f,Attribute mapping
a6c49a85dc641cf3b9d1c8e59258d5cb,Custom formulas
ebd347d0ab19ebdfecb4197ae9a5bf7a,Custom labels
a0db8884794139b92bc0ee62f6b66a76,Local inventory
b1fd302c11a8db42b87c3871f7587dea,Variant sync
ef561a0d15c161a778c9640b8cc4c232,Collection targeting
d310242a4957d7ff4abc601761deeded,Product selection
38e05f13dfb5a87ca79771791ae1d554,Inventory support
e24a70a1ed8115a3971870f15d96ef0e,Feed optimization
3e4a09275da3dfecd89dccc00d31454a,Multi-format
dafae2affffb92a39288bd863ee4abda,Preference selector
68a1892f06b7bf70edeea1a0bb6a1ebf,Consent logs
f803b88f9f226bd8a804bcdc1ca48a59,Consent expiration
60c2abfc136ff16520fcceab6c315aa9,Cookie scanner
97c40086a46cfae8ada3f2d16bc708bd,CCPA
9339f20fa15e9d17ff6795a07c7aa2d0,CPRA
73d14e85b1e1e754c6cf08b2078a8a7b,Eprivacy
a9f642be9c8f5ccd5ab42f157ae18c5f,GDPR
6f1c25ed1523962f1bbf9dee9be5092b,Animation
eddb0ebdeca7a1c9841dfcf39b0abc19,Price matching
07a6a3e9a0886a80deca0fa377ce7c76,Auto-matching
c327eba9acde898bedfbbc30e3cb85b1,Price history
7de8235f4e9cc78005284dfda2db1b21,Trend analysis
a757b88370dc5e38ef277cd7170b57aa,Competitor tracking
73295b02fc333aabb2dad75bb82df897,Custom audiences
ecc393441c6b10e24ddfa3766c8ff7cd,Product category
9f07c7d6cf7f3bb4ea081c8d32b024cf,Bid optimization
d1befa03c79ca0b84ecc488dea96bc68,Website
075a1cfb11ebc601fcc2fdb4f0cc17d8,Pixel management
1c13cff61a54d948bf090aaa47b1167d,Real-time rates
1c7ba93bd638e2869817d237c4de439a,Switcher design
b30042bb7bcc285f75d2966286fa2571,Price rounding
0f336cb0f1aeb0bf29ae9ae4360be622,Price display
320047151735100aefe9de8230ef985f,Machine translation
3c3ec0a1bcab2aab25f92447d9ff0b5a,Auto-sync translations
4c43b511ca737f6aaea9c6eed45dc636,Bulk translation
75bce586804baf655abbcbcb4cad877f,Manual translation
e388d63c0690858ba5e350273faf577c,Metafields translation
2cfc775b4b55701bd3fca98b809ce4b7,SEO translation
c3f4303f413e80153442bada8294838d,Professional translation
6d1ddede1996236ab0e89d8ac9ea939a,URL translation
f5f797c74b139e4a567c8806f70ec7e4,Glossary management
e909c2d7067ea37437cf97fe11d91bd0,Country
8512ae7d57b1396273f76fe6ed341a23,Language
9b693bce13c8da72ce8bb781c18eadde,Pop-up widget
d789869b64884d5d1732044e303269be,Currency switcher
729f5952f9ef41c390cd00b2c8a1ac08,Currency conversion
e5ec28d9795bfca07e3f0fe6fd6f0338,Chargebacks
5b4a85f68d72ec033e241029f4baac5a,Fake accounts
e6e998f8ffe48b847b06542e61212e7d,Order validation
6fdac2b28b67964f3c81df75feaaef87,Identity verification
d653f30dd4b6d16761b6870a18e5e00e,AI-powered detection
fac06a27a1c24117dae0964dc795058b,High-risk alerts
480babac4d9c8dfc3564b20693c0b6f0,Suspicious activity
f61b18011e088f77dfda2618fbc4210c,Chargeback analytics
88fd07af3ecd2bcbae07c0ac559100ff,Risk reports
61d436b83d9a9b90372e381ceb0a4826,Cancellations
884d9804999fc47a3c2694e49ad2536a,Address
232ea0420c3bd3ac26ff6b57e0067f60,Line items
78a5eb43deef9a7b5b9ce157b9d52ac4,Price
ccc0ab536272ebb9011bf1173a7b8814,Shipping fees
